transaction_id,user_id,amount,currency_from,currency_to,rate,created_at,fee_amount
358,463,20401.52,SEK,PLN,0.3831,2023-10-02 11:32:43,89.97
359,430,20528.82,AUD,PLN,2.661907,2023-10-02 13:27:14,109.62
360,127,1019608.94,JPY,EUR,0.006124,2023-10-03 04:23:04,5651.74
361,325,730294.56,JPY,USD,0.006636,2023-10-03 07:07:31,4152.56
362,462,16195.2,CAD,AUD,1.110857,2023-10-03 12:19:31,77.67
363,350,11979.53,GBP,USD,1.272117,2023-10-04 19:21:30,66.04
364,398,14943.58,EUR,USD,1.090114,2023-10-04 22:36:44,76.9
365,209,10095.73,CHF,PLN,4.594364,2023-10-04 23:14:35,47.95
366,186,10403.91,CAD,GBP,0.579282,2023-10-05 10:30:58,47.72
367,497,63144.81,SEK,CHF,0.083666,2023-10-05 10:57:51,307.95
368,349,126771.07,NOK,JPY,14.098318,2023-10-05 15:15:41,683.73
369,449,18213.61,AUD,CAD,0.89843,2023-10-05 17:41:40,92.82
370,557,57180.62,PLN,SEK,2.610641,2023-10-05 20:10:03,316.56
371,367,2347113.9,JPY,AUD,0.009989,2023-10-06 21:52:48,10279.3
372,4,7392.71,USD,GBP,0.784413,2023-10-07 00:50:37,39.19
373,516,18647.39,PLN,GBP,0.19697,2023-10-07 07:09:41,79.88
374,163,1158620.44,JPY,NOK,0.070934,2023-10-07 10:29:47,5463.34
375,420,18282.41,AUD,CAD,0.902673,2023-10-07 16:11:18,81.7
376,167,24712.8,AUD,CAD,0.895972,2023-10-08 08:17:57,111.12
377,159,9740.05,EUR,USD,1.089908,2023-10-08 09:06:15,50.36
378,144,31080.02,SEK,USD,0.095692,2023-10-08 11:17:02,138.39
379,229,14427.56,CHF,NOK,12.138327,2023-10-08 16:08:28,62.81
380,164,20968.73,AUD,CAD,0.895972,2023-10-08 18:15:18,103.6
381,297,15718.14,USD,CAD,1.344259,2023-10-08 19:50:01,85.05
382,558,49607.46,PLN,SEK,2.596556,2023-10-09 08:14:21,253.92
383,298,130972.52,NOK,EUR,0.085695,2023-10-09 15:26:55,707.88
384,197,22235.32,CAD,SEK,7.732169,2023-10-10 16:12:22,126.32
385,487,15767.66,CAD,GBP,0.583196,2023-10-10 16:22:14,68.28
386,285,25133.51,PLN,JPY,37.711523,2023-10-10 18:17:03,126.23
387,91,151456.69,NOK,CHF,0.081279,2023-10-11 14:21:04,675.22
388,422,1762608.11,JPY,PLN,0.026423,2023-10-12 00:09:06,9262.98
389,135,21520.4,CAD,AUD,1.123982,2023-10-12 05:18:32,103.89
390,372,7957.46,USD,NOK,10.714508,2023-10-12 09:11:18,38.25
391,188,19651.44,AUD,NOK,7.066866,2023-10-12 10:50:23,105.74
392,407,153240.09,NOK,PLN,0.371993,2023-10-12 17:54:58,810.81
393,112,40080.05,PLN,SEK,2.632206,2023-10-13 01:40:53,186.17
394,447,15979.11,CAD,EUR,0.67711,2023-10-13 01:54:01,89.41
395,594,23275.23,AUD,EUR,0.612311,2023-10-13 03:12:21,103.25
396,570,2190.83,AUD,GBP,0.521075,2023-10-14 19:44:57,10.12
397,212,8217.42,EUR,SEK,11.312857,2023-10-14 21:19:48,43.18
398,132,10741.71,CAD,JPY,111.138776,2023-10-15 01:52:07,56.15
399,359,2411.33,USD,AUD,1.503083,2023-10-15 11:44:18,10.37
400,339,19812.47,CAD,CHF,0.647589,2023-10-15 23:14:48,84.27
401,134,144505.73,SEK,JPY,14.413708,2023-10-16 10:38:53,777.34
402,522,87981.23,NOK,AUD,0.14001,2023-10-16 18:37:52,413.52
403,44,9425.9,SEK,GBP,0.074913,2023-10-16 22:28:12,46.84
404,88,1271.29,GBP,SEK,13.282932,2023-10-17 07:23:14,5.42
405,288,12073.91,CHF,USD,1.142475,2023-10-17 07:24:43,55.8
406,270,144969.73,SEK,AUD,0.143958,2023-10-17 22:51:22,703.29
407,105,9283.39,USD,SEK,10.535923,2023-10-18 06:13:52,40.39
408,524,4430.36,CHF,NOK,12.239534,2023-10-18 09:53:36,21.83
409,495,12251.92,GBP,SEK,13.385553,2023-10-18 12:12:34,53.52
410,179,748.03,EUR,USD,1.083597,2023-10-18 16:16:46,3.4
411,357,108268.42,NOK,USD,0.092846,2023-10-18 22:14:01,498.54
412,524,18791.13,AUD,JPY,99.581304,2023-10-19 02:53:03,98.21
413,644,13952.6,AUD,CHF,0.577707,2023-10-19 09:27:18,72.99
414,628,2666.05,USD,EUR,0.917721,2023-10-19 18:28:09,14.65
415,307,11103.68,SEK,USD,0.09595,2023-10-19 20:37:40,52.09
416,477,23284.65,AUD,USD,0.662585,2023-10-20 07:22:29,133.46
417,419,398249.6,JPY,NOK,0.071362,2023-10-20 12:14:52,2140.56
418,465,3321.39,EUR,AUD,1.634866,2023-10-20 14:42:08,16.37
419,527,37506.08,SEK,AUD,0.144422,2023-10-21 02:53:17,184.32
420,96,14386.89,EUR,SEK,11.379153,2023-10-21 21:15:34,76.04
421,637,943664.31,JPY,CAD,0.009027,2023-10-22 03:42:14,4016.77
422,412,12984.27,EUR,JPY,163.666121,2023-10-22 05:03:56,74.57
423,483,2228.19,USD,CHF,0.875613,2023-10-22 06:26:30,11.89
424,69,6271.31,USD,NOK,10.698078,2023-10-23 03:54:33,29.88
425,417,11776.11,EUR,CHF,0.950623,2023-10-23 11:14:44,50.91
426,63,16060.37,USD,EUR,0.918644,2023-10-23 12:56:23,84.08
427,135,2887.09,CAD,CHF,0.64698,2023-10-23 14:27:45,14.46
428,387,5832.94,GBP,JPY,192.062161,2023-10-23 15:41:52,28.04
429,566,1288.88,CAD,PLN,2.937444,2023-10-24 04:08:26,6.69
430,570,6927.03,CAD,USD,0.732789,2023-10-24 22:50:01,31.32
431,375,6527.31,USD,SEK,10.420915,2023-10-25 01:42:25,37.5
432,123,18429.93,NOK,AUD,0.140101,2023-10-25 03:44:29,102.25
433,467,30298.41,SEK,JPY,14.509046,2023-10-25 12:26:23,171.66
434,523,14299.84,EUR,AUD,1.638117,2023-10-26 07:58:54,75.63
435,17,180686.33,JPY,USD,0.006603,2023-10-26 13:18:30,872.61
436,500,2213014.83,JPY,NOK,0.071137,2023-10-27 12:03:22,10718.98
437,465,98078.17,SEK,JPY,14.406874,2023-10-27 13:57:01,432.35
438,46,8001.25,EUR,SEK,11.36028,2023-10-27 19:58:34,39.04
439,268,9109.41,SEK,GBP,0.075448,2023-10-28 00:33:48,47.54
440,288,10959.68,CAD,AUD,1.114984,2023-10-28 23:19:23,55.0
441,599,14013.42,AUD,NOK,7.115593,2023-10-28 23:31:01,76.85
442,565,92691.97,SEK,NOK,1.028566,2023-10-29 12:35:11,414.47
443,485,3020.12,EUR,USD,1.092119,2023-10-30 05:27:54,15.02
444,381,19617.47,CAD,JPY,111.521555,2023-10-30 07:43:20,98.01
445,48,45398.61,SEK,GBP,0.074994,2023-10-30 16:36:51,247.96
446,595,45845.84,PLN,EUR,0.230296,2023-10-30 18:04:15,214.61
447,74,27097.2,PLN,JPY,37.751514,2023-10-31 01:38:46,152.85
448,83,758.3,USD,NOK,10.761215,2023-10-31 12:26:20,4.29
449,146,6500.74,EUR,CAD,1.465191,2023-11-01 09:17:14,32.36
450,73,9536.58,USD,AUD,1.499105,2023-11-02 00:46:20,45.17
451,521,58488.23,SEK,AUD,0.144192,2023-11-02 23:50:41,330.95
452,237,13113.41,GBP,PLN,5.063894,2023-11-03 12:27:23,64.78
453,306,66436.75,SEK,EUR,0.088044,2023-11-03 15:38:13,350.7
454,268,10168.77,EUR,SEK,11.357957,2023-11-03 23:55:16,55.79
455,398,10829.95,GBP,NOK,13.597342,2023-11-04 03:05:13,54.96
456,233,122167.86,SEK,EUR,0.088239,2023-11-04 12:21:07,544.89
457,71,13946.43,EUR,USD,1.092296,2023-11-05 01:05:16,75.86
458,491,6141.61,CHF,PLN,4.526365,2023-11-05 08:44:35,35.02
459,95,7474.54,USD,AUD,1.496524,2023-11-05 12:12:15,38.99
460,80,12722.07,USD,SEK,10.381147,2023-11-05 16:06:23,66.82
461,234,44135.99,PLN,SEK,2.618399,2023-11-05 18:32:21,242.06
462,114,9155.57,CHF,AUD,1.708534,2023-11-05 21:26:09,48.3
463,242,1800483.41,JPY,NOK,0.071566,2023-11-05 23:14:13,8924.13
464,207,1388.63,EUR,CAD,1.465534,2023-11-06 08:34:42,6.44
465,350,12325.03,EUR,USD,1.08454,2023-11-06 10:03:39,58.66
466,373,3788.83,GBP,AUD,1.920333,2023-11-06 16:51:49,16.5
467,176,5361.55,CAD,GBP,0.581327,2023-11-06 20:04:13,29.76
468,557,14436.74,EUR,PLN,4.337247,2023-11-07 00:16:26,82.01
469,375,1957521.74,JPY,EUR,0.006115,2023-11-07 12:56:33,8924.96
470,644,1907.93,EUR,JPY,163.532298,2023-11-07 17:28:07,9.37
471,287,13976.69,EUR,PLN,4.347826,2023-11-08 10:59:36,79.56
472,281,15577.61,NOK,AUD,0.141244,2023-11-08 14:47:37,78.43
473,51,108685.48,SEK,PLN,0.380961,2023-11-08 21:23:10,523.0
474,467,1093862.94,JPY,USD,0.006616,2023-11-09 14:16:13,6248.34
475,375,9468.13,USD,GBP,0.782356,2023-11-09 22:05:18,44.14
476,83,11307.97,AUD,JPY,99.866294,2023-11-10 00:05:22,56.89
477,73,12195.43,USD,GBP,0.788266,2023-11-10 04:05:22,52.11
478,164,2958.77,GBP,AUD,1.919776,2023-11-10 08:57:23,14.31
479,245,50791.03,PLN,GBP,0.196535,2023-11-10 12:59:45,218.41
480,255,14011.93,CHF,AUD,1.735972,2023-11-11 11:53:38,65.42
481,128,1828.16,EUR,USD,1.091234,2023-11-11 12:06:02,9.7
482,562,99823.29,NOK,GBP,0.073489,2023-11-11 15:36:26,438.18
483,8,1023.13,USD,NOK,10.678965,2023-11-11 16:36:50,4.52
484,545,9769.02,GBP,NOK,13.710226,2023-11-12 11:20:37,48.98
485,390,17855.12,CAD,SEK,7.744488,2023-11-13 22:04:36,88.58
486,662,12597.42,CHF,AUD,1.722738,2023-11-13 23:23:25,66.76
487,496,11107.12,PLN,GBP,0.196844,2023-11-14 03:30:11,62.99
488,412,12683.92,GBP,CHF,1.111298,2023-11-15 02:27:15,70.8
489,571,97188.6,SEK,EUR,0.087978,2023-11-15 04:33:15,454.1
490,274,146821.23,SEK,EUR,0.087978,2023-11-15 11:55:30,749.69
491,712,24928.81,AUD,NOK,7.143592,2023-11-15 19:30:40,137.51
492,684,145100.58,SEK,CAD,0.128978,2023-11-15 23:30:15,637.16
493,261,14774.37,AUD,CHF,0.576635,2023-11-16 04:27:42,78.52
494,479,146131.89,SEK,EUR,0.088368,2023-11-16 07:25:00,727.14
495,159,65746.66,PLN,CHF,0.217399,2023-11-16 20:21:10,314.99
496,666,1723.69,CHF,USD,1.141341,2023-11-17 04:02:33,9.6
497,191,23913.5,NOK,EUR,0.086133,2023-11-17 04:43:34,134.08
498,175,57632.53,SEK,PLN,0.380704,2023-11-18 02:01:50,249.53
499,357,153883.08,NOK,CHF,0.08154,2023-11-18 12:31:55,790.99
500,179,91932.5,SEK,JPY,14.388324,2023-11-18 17:13:31,456.99
501,231,160611.2,SEK,PLN,0.381067,2023-11-19 01:32:26,885.75
502,474,13576.9,USD,SEK,10.478769,2023-11-19 08:42:28,58.24
503,10,13033.4,CHF,NOK,12.283631,2023-11-19 12:36:10,66.33
504,434,10742.37,CAD,USD,0.738574,2023-11-19 13:18:17,58.24
505,578,13554.84,USD,JPY,150.867888,2023-11-19 21:43:29,73.32
506,257,128285.45,SEK,EUR,0.088053,2023-11-20 13:25:47,690.12
507,101,3081.97,USD,PLN,3.993047,2023-11-20 18:05:53,17.1
508,12,1080.87,CAD,JPY,111.248564,2023-11-20 21:30:10,4.87
509,419,9133.43,USD,JPY,151.265333,2023-11-21 00:07:22,52.09
510,66,11185.92,PLN,SEK,2.624966,2023-11-21 04:03:19,50.63
511,429,26797.95,SEK,PLN,0.380957,2023-11-21 19:32:52,136.26
512,57,7401.97,EUR,NOK,11.641715,2023-11-21 19:44:48,37.79
513,130,88626.41,SEK,USD,0.09503,2023-11-22 06:00:39,428.28
514,551,114969.51,SEK,EUR,0.087742,2023-11-22 08:14:04,595.41
515,132,21336.3,NOK,CHF,0.081494,2023-11-22 11:17:56,111.18
516,324,9360.07,SEK,GBP,0.074894,2023-11-23 11:42:25,53.34
517,263,113008.96,SEK,EUR,0.087929,2023-11-23 17:43:35,633.29
518,457,2474892.77,JPY,USD,0.006642,2023-11-24 02:34:28,14091.78
519,154,7787.47,CHF,EUR,1.054908,2023-11-24 10:06:06,34.26
520,478,8422.76,GBP,PLN,5.092735,2023-11-24 12:28:50,40.78
521,255,9564.45,EUR,CHF,0.94795,2023-11-24 22:56:14,51.83
522,326,13767.18,EUR,NOK,11.581715,2023-11-25 08:39:42,66.99
523,87,8477.61,CHF,EUR,1.049875,2023-11-25 09:47:55,39.13
524,286,963.64,GBP,CHF,1.115628,2023-11-26 04:13:43,4.45
525,658,46254.73,PLN,CAD,0.33566,2023-11-26 06:43:34,224.4
526,193,7164.75,GBP,AUD,1.920588,2023-11-26 11:51:02,36.64
527,720,5133.73,GBP,USD,1.278829,2023-11-26 19:49:29,28.06
528,165,11210.06,EUR,SEK,11.315417,2023-11-26 22:10:42,49.14
529,722,6038.1,SEK,EUR,0.088375,2023-11-26 22:21:28,26.29
530,132,62976.43,PLN,USD,0.248194,2023-11-27 01:10:52,283.95
531,445,64511.31,PLN,AUD,0.376735,2023-11-27 04:59:58,329.67
532,519,28005.98,NOK,CHF,0.082141,2023-11-27 22:57:51,119.03
533,245,11154.12,CHF,EUR,1.049543,2023-11-28 07:26:43,61.28
534,142,1279.57,USD,JPY,150.284829,2023-11-28 20:05:58,6.55
535,373,11415.18,GBP,CAD,1.719867,2023-11-29 13:21:41,61.87
536,83,84379.98,SEK,PLN,0.380952,2023-11-29 18:23:53,368.26
537,216,2971.31,CAD,EUR,0.681857,2023-11-30 07:25:38,15.08
538,149,2933.06,EUR,USD,1.090529,2023-11-30 21:46:43,16.7
539,6,2125.02,CHF,GBP,0.897571,2023-12-01 02:45:59,10.26
540,62,8822.94,USD,PLN,4.008257,2023-12-01 02:57:41,47.6
541,685,20719.52,CAD,JPY,110.514281,2023-12-01 15:04:03,90.58
542,363,2122.68,EUR,SEK,11.393544,2023-12-01 23:12:40,11.81
543,434,12374.05,CHF,CAD,1.535473,2023-12-02 01:02:42,54.12
544,227,10124.48,GBP,SEK,13.337021,2023-12-02 08:08:06,56.42
545,60,49899.19,NOK,USD,0.094035,2023-12-02 08:11:27,232.72
546,392,8299.34,GBP,SEK,13.337021,2023-12-02 18:42:19,39.35
547,426,3851.2,GBP,CHF,1.121997,2023-12-03 05:10:12,17.3
548,321,7140.58,USD,CAD,1.348817,2023-12-03 05:11:36,40.51
549,532,139916.76,SEK,CHF,0.083754,2023-12-04 01:01:04,694.84
550,125,14877.26,EUR,NOK,11.674333,2023-12-04 09:57:37,84.11
551,383,38394.72,NOK,JPY,13.982697,2023-12-04 12:04:31,208.87
552,5,7682.85,CHF,USD,1.139858,2023-12-04 18:34:00,33.87
553,446,12282.36,GBP,PLN,5.07757,2023-12-05 02:45:22,61.63
554,55,17258.44,CAD,PLN,2.937778,2023-12-05 06:38:10,88.63
555,125,5931.72,CHF,PLN,4.544924,2023-12-05 15:12:05,26.52
556,544,20162.16,PLN,CHF,0.220026,2023-12-05 19:12:21,93.33
557,182,14506.55,CAD,NOK,7.924362,2023-12-06 08:47:13,74.29
558,237,2057.78,CHF,NOK,12.292288,2023-12-06 09:28:16,11.03
559,777,10663.06,GBP,SEK,13.246648,2023-12-06 12:05:58,51.67
560,177,13260.88,USD,NOK,10.751404,2023-12-06 19:39:35,71.87
561,500,3037.74,GBP,JPY,191.325543,2023-12-08 10:17:58,13.45
562,275,37484.84,PLN,CHF,0.219452,2023-12-08 11:58:21,177.29
563,114,746.21,CHF,EUR,1.047794,2023-12-08 14:25:38,3.56
564,261,8409.54,SEK,PLN,0.383461,2023-12-08 19:23:15,37.43
565,296,3335.38,EUR,JPY,163.425396,2023-12-08 20:02:18,14.37
566,345,7833.62,GBP,USD,1.276679,2023-12-08 20:14:33,38.09
567,32,10891.53,CHF,PLN,4.54932,2023-12-09 11:51:47,54.67
568,274,9349.79,PLN,JPY,37.67459,2023-12-09 12:10:24,46.82
569,55,7076.05,EUR,JPY,163.934426,2023-12-09 12:27:17,40.13
570,412,8473.65,GBP,CAD,1.724892,2023-12-09 13:27:05,44.03
571,549,89902.4,SEK,EUR,0.087881,2023-12-09 23:58:26,454.57
572,113,62604.06,PLN,NOK,2.65321,2023-12-10 05:57:49,303.36
573,382,11900.89,NOK,GBP,0.073559,2023-12-10 07:42:28,65.96
574,782,11856.05,GBP,USD,1.281514,2023-12-10 08:42:59,53.78
575,695,830647.34,JPY,CHF,0.005817,2023-12-11 04:41:52,3804.59
576,507,12765.52,USD,CAD,1.345888,2023-12-11 14:50:08,63.74
577,469,678.77,GBP,NOK,13.601878,2023-12-11 19:15:03,3.68
578,240,646638.6,JPY,AUD,0.010022,2023-12-11 19:43:32,2833.51
579,577,14428.46,CHF,USD,1.146034,2023-12-11 21:42:13,74.01
580,612,1453517.33,JPY,EUR,0.006091,2023-12-12 04:22:08,7143.04
581,615,14405.7,CHF,AUD,1.717717,2023-12-12 04:27:42,79.88
582,415,114376.32,NOK,EUR,0.086258,2023-12-12 17:32:38,502.82
583,392,5573.02,EUR,CAD,1.469838,2023-12-12 18:17:11,28.35
584,406,2467107.47,JPY,CHF,0.005805,2023-12-12 19:01:26,12681.13
585,504,5067.54,AUD,GBP,0.52358,2023-12-12 19:39:32,22.79
586,381,7339.99,USD,NOK,10.686753,2023-12-13 01:12:58,36.9
587,560,1760411.26,JPY,SEK,0.06942,2023-12-13 05:40:00,9514.58
588,27,21014.36,CAD,CHF,0.651323,2023-12-13 19:47:34,105.0
589,145,7148.02,CHF,EUR,1.046508,2023-12-13 20:20:07,34.41
590,389,1283.37,USD,AUD,1.499015,2023-12-14 07:36:18,6.5
591,217,15638.07,USD,CHF,0.872674,2023-12-14 11:09:33,84.43
592,509,10584.09,GBP,AUD,1.918083,2023-12-14 19:45:29,58.23
593,429,79047.25,SEK,EUR,0.08798,2023-12-15 06:57:01,425.53
594,447,1652.91,EUR,GBP,0.85329,2023-12-16 04:43:25,9.44
595,571,12417.51,USD,AUD,1.500353,2023-12-16 19:02:25,59.16
596,661,8059.73,USD,EUR,0.922919,2023-12-17 06:45:14,44.8
597,271,37263.37,SEK,CAD,0.129396,2023-12-17 14:53:13,213.65
598,291,5011.89,EUR,GBP,0.856421,2023-12-17 17:05:57,26.08
599,485,43822.75,NOK,JPY,14.078245,2023-12-18 01:48:05,188.82
600,577,2518.9,USD,GBP,0.783879,2023-12-18 04:35:15,13.97
601,198,13162.84,CHF,NOK,12.193654,2023-12-18 06:13:41,57.94
602,47,24694.29,AUD,CHF,0.584034,2023-12-18 07:11:30,141.41
603,682,88665.64,NOK,PLN,0.371114,2023-12-19 06:59:29,419.15
604,278,1085483.82,JPY,EUR,0.006099,2023-12-19 07:24:47,5523.18
605,431,24691.62,AUD,GBP,0.523397,2023-12-19 09:09:15,111.55
606,299,10822.13,CAD,EUR,0.677995,2023-12-19 13:54:23,61.05
607,799,79896.93,SEK,EUR,0.087949,2023-12-19 17:13:33,392.77
608,523,4363.96,EUR,CHF,0.955238,2023-12-19 18:19:51,20.36
609,152,16743.83,CAD,CHF,0.647647,2023-12-19 22:29:43,83.79
610,654,3584.57,GBP,NOK,13.637425,2023-12-20 07:55:30,16.08
611,449,23942.89,AUD,USD,0.660283,2023-12-20 11:40:29,107.83
612,130,72700.61,SEK,AUD,0.143966,2023-12-20 12:33:56,393.41
613,691,2733.21,CAD,JPY,111.80531,2023-12-21 09:45:59,15.56
614,119,76871.3,NOK,PLN,0.372875,2023-12-21 14:50:54,368.04
615,183,8564.8,GBP,JPY,192.04982,2023-12-21 15:29:53,41.53
616,485,103612.13,NOK,PLN,0.372875,2023-12-21 16:38:14,555.6
617,283,62111.56,PLN,SEK,2.613233,2023-12-21 16:48:47,339.97
618,261,6213.48,CAD,GBP,0.582047,2023-12-22 13:54:50,28.66
619,376,22303.0,SEK,USD,0.095074,2023-12-22 17:34:40,114.89
620,494,17569.01,CAD,EUR,0.682114,2023-12-22 22:23:18,100.18
621,730,4327.87,GBP,CAD,1.711951,2023-12-23 14:40:10,23.26
622,318,6194.43,AUD,USD,0.665898,2023-12-23 19:11:54,33.75
623,407,8734.97,EUR,PLN,4.333638,2023-12-23 19:22:02,40.59
624,139,86368.66,NOK,CHF,0.082046,2023-12-23 20:38:08,454.35
625,605,856457.96,JPY,EUR,0.00612,2023-12-23 21:32:44,4013.27
626,453,8435.47,USD,PLN,4.004806,2023-12-24 00:09:01,39.61
627,140,6556.41,EUR,NOK,11.599986,2023-12-24 05:47:32,31.66
628,709,118176.41,SEK,EUR,0.087992,2023-12-24 09:23:10,648.84
629,325,8240.26,EUR,GBP,0.856146,2023-12-24 12:30:34,42.27
630,457,147683.37,NOK,EUR,0.086207,2023-12-24 21:29:01,628.88
631,238,894550.45,JPY,NOK,0.071019,2023-12-25 04:06:56,4735.11
632,296,11795.41,EUR,SEK,11.372295,2023-12-25 05:21:30,61.04
633,365,5767.79,CAD,EUR,0.682661,2023-12-25 16:25:54,28.89
634,682,10999.04,PLN,NOK,2.673508,2023-12-25 16:42:59,49.09
635,723,4983.54,AUD,SEK,6.948165,2023-12-25 17:51:45,22.47
636,650,51990.62,PLN,CHF,0.220433,2023-12-25 19:19:14,239.0
637,567,66918.36,NOK,PLN,0.37404,2023-12-25 19:59:04,326.82
638,719,55545.39,NOK,JPY,14.098573,2023-12-26 10:39:16,278.43
639,336,1200.84,EUR,USD,1.084389,2023-12-26 21:36:08,5.46
640,12,11919.7,EUR,PLN,4.331292,2023-12-27 00:08:35,51.38
641,392,6208.17,GBP,AUD,1.925016,2023-12-27 02:22:04,34.96
642,69,611445.84,JPY,CHF,0.00579,2023-12-27 06:06:30,3405.84
643,533,2590.05,CAD,JPY,111.827106,2023-12-27 20:44:40,12.22
644,618,66923.21,PLN,JPY,37.836447,2023-12-27 22:15:49,306.91
645,385,177359.13,JPY,GBP,0.005232,2023-12-28 03:51:57,1009.09
646,62,4683.06,AUD,PLN,2.662506,2023-12-28 07:14:49,25.0
647,671,15642.99,USD,SEK,10.490423,2023-12-28 08:14:41,86.01
648,3,3736.36,AUD,PLN,2.662506,2023-12-28 15:02:20,20.86
649,412,528.27,CHF,NOK,12.24631,2023-12-28 19:14:59,2.89
650,749,21408.63,CAD,SEK,7.769467,2023-12-28 20:55:18,108.18
651,646,4455.7,CHF,SEK,12.009372,2023-12-28 23:28:26,20.35
652,142,11183.54,PLN,GBP,0.196511,2023-12-28 23:45:44,59.14
653,330,8463.56,CHF,USD,1.139022,2023-12-29 10:43:58,42.09
654,352,16007.38,CAD,NOK,7.891808,2023-12-29 14:26:18,68.39
655,518,9198.99,CHF,USD,1.139022,2023-12-29 19:28:37,45.4
656,744,3810.14,CAD,USD,0.733252,2023-12-29 19:30:33,17.97
657,466,18789.28,NOK,EUR,0.086286,2023-12-30 18:24:45,81.75
658,43,6815.42,AUD,SEK,6.932877,2023-12-30 19:01:25,33.69
659,394,4048.13,CHF,USD,1.14698,2023-12-30 20:31:39,17.35
660,106,5703.03,CAD,USD,0.74456,2023-12-31 03:29:33,29.95
661,268,11090.73,CAD,CHF,0.648057,2023-12-31 07:38:08,52.14
662,785,128258.24,SEK,PLN,0.38316,2023-12-31 10:49:13,728.69
663,183,44899.56,PLN,SEK,2.609873,2023-12-31 19:05:58,194.77
664,145,5608.88,CAD,JPY,111.297764,2024-01-01 03:16:02,25.0
665,804,6752.83,EUR,PLN,4.334916,2024-01-01 06:39:12,32.3
666,54,12859.94,GBP,JPY,191.473857,2024-01-01 10:55:04,59.29
667,399,27653.63,PLN,CAD,0.34079,2024-01-01 16:25:23,119.11
668,275,17989.54,PLN,JPY,37.621648,2024-01-02 07:21:52,85.03
669,344,5569.74,PLN,CHF,0.218298,2024-01-02 07:38:54,31.28
670,689,10601.69,AUD,CAD,0.897133,2024-01-02 20:07:05,59.68
671,564,14871.26,EUR,JPY,163.505559,2024-01-02 20:39:20,70.3
672,253,13840.51,CAD,AUD,1.109085,2024-01-04 02:37:17,66.49
673,224,39418.66,SEK,EUR,0.087599,2024-01-04 03:27:53,222.46
674,685,44184.17,SEK,CHF,0.083779,2024-01-04 19:43:34,227.53
675,201,94755.11,SEK,CAD,0.128919,2024-01-04 22:29:07,483.89
676,618,59328.21,PLN,SEK,2.633147,2024-01-05 17:17:08,304.65
677,322,25606.7,SEK,CHF,0.083617,2024-01-05 22:53:50,143.15
678,84,1705254.63,JPY,EUR,0.006091,2024-01-05 23:12:04,9718.47
679,130,928.53,EUR,JPY,163.532298,2024-01-06 01:19:32,5.08
680,561,22776.66,PLN,CHF,0.219567,2024-01-06 08:22:22,102.96
681,8,44791.94,SEK,EUR,0.087667,2024-01-06 08:47:16,232.34
682,590,4946.25,USD,PLN,3.978247,2024-01-07 04:54:56,21.07
683,169,7167.43,GBP,CAD,1.728173,2024-01-08 01:26:39,32.97
684,446,9967.42,CHF,GBP,0.89624,2024-01-08 02:22:31,52.57
685,418,113772.01,SEK,AUD,0.143786,2024-01-08 02:48:27,571.25
686,253,8000.11,USD,GBP,0.782236,2024-01-08 06:54:07,42.37
687,855,5713.11,GBP,SEK,13.379771,2024-01-08 09:10:09,28.34
688,855,112958.93,SEK,USD,0.095546,2024-01-08 10:58:21,529.93
689,554,157901.57,NOK,PLN,0.372449,2024-01-08 19:53:16,823.08
690,744,1243.98,USD,JPY,150.611302,2024-01-08 22:49:31,6.88
691,129,20607.41,CAD,PLN,2.955171,2024-01-08 23:10:28,100.3
692,612,4421.74,CAD,JPY,112.096568,2024-01-09 00:07:30,20.61
693,52,155891.62,SEK,GBP,0.074856,2024-01-09 02:02:41,841.53
694,711,7999.81,AUD,CAD,0.905532,2024-01-10 04:30:09,44.66
695,412,35415.89,NOK,PLN,0.37723,2024-01-10 20:05:07,185.6
696,120,2326.01,CAD,PLN,2.954913,2024-01-10 21:21:51,10.92
697,272,668.75,GBP,NOK,13.613873,2024-01-11 09:04:34,3.35
698,727,11673.36,EUR,USD,1.087622,2024-01-11 13:16:16,65.47
699,813,2395603.45,JPY,USD,0.006597,2024-01-12 06:09:49,12413.91
700,502,3316.69,GBP,USD,1.265638,2024-01-12 11:33:57,15.93
701,109,16013.0,USD,GBP,0.790115,2024-01-12 17:28:33,77.0
702,35,1492399.07,JPY,NOK,0.071082,2024-01-12 19:08:16,8292.27
703,465,1729924.25,JPY,AUD,0.009959,2024-01-12 19:36:00,7698.1
704,39,57539.96,PLN,GBP,0.196226,2024-01-12 21:59:36,256.3
705,337,8454.75,GBP,SEK,13.197285,2024-01-13 01:03:32,38.56
706,655,2527.33,GBP,NOK,13.536835,2024-01-13 07:38:51,12.07
707,499,19636.7,AUD,SEK,6.872331,2024-01-13 09:19:24,93.44
708,404,10462.93,CHF,USD,1.138391,2024-01-13 21:11:32,52.24
709,333,8148.29,CHF,PLN,4.580011,2024-01-14 12:46:28,38.42
710,543,2018.58,USD,PLN,4.017054,2024-01-15 06:52:19,9.97
711,606,16861.47,CAD,PLN,2.972847,2024-01-15 10:49:30,91.27
712,427,162578.59,SEK,PLN,0.384757,2024-01-15 20:52:15,773.03
713,86,8177.84,CHF,EUR,1.054992,2024-01-15 21:28:57,42.27
714,214,220422.31,JPY,CAD,0.008968,2024-01-16 05:55:00,1145.35
715,834,1169.67,USD,SEK,10.53852,2024-01-16 07:41:57,5.3
716,115,2716.7,AUD,CAD,0.897533,2024-01-16 08:20:54,15.35
